snapshot_date,snapshot_at_utc,source,format_slug,format_name,source_url,core_rank,core_size,core_label,pokemon_names,usage_pct,team_count
2026-06-08,2026-06-08T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,3,2,Garchomp / Kingambit,Garchomp:Kingambit,21.3,1530
2026-06-08,2026-06-08T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,4,2,Basculegion / Garchomp,Basculegion:Garchomp,21.0,1509
2026-06-08,2026-06-08T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,5,2,Basculegion / Charizard-Mega-Y,Basculegion:Charizard-Mega-Y,16.9,1214
2026-06-08,2026-06-08T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,1,3,Basculegion / Charizard-Mega-Y / Garchomp,Basculegion:Charizard-Mega-Y:Garchomp,15.0,1081
2026-06-08,2026-06-08T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,2,3,Charizard-Mega-Y / Garchomp / Kingambit,Charizard-Mega-Y:Garchomp:Kingambit,13.9,998
2026-06-08,2026-06-08T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,3,3,Basculegion / Garchomp / Kingambit,Basculegion:Garchomp:Kingambit,13.9,996
2026-06-08,2026-06-08T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,4,3,Basculegion / Charizard-Mega-Y / Kingambit,Basculegion:Charizard-Mega-Y:Kingambit,11.7,839
2026-06-08,2026-06-08T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,5,3,Charizard-Mega-Y / Garchomp / Whimsicott,Charizard-Mega-Y:Garchomp:Whimsicott,10.0,717
2026-06-08,2026-06-08T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,1,4,Basculegion / Charizard-Mega-Y / Garchomp / Kingambit,Basculegion:Charizard-Mega-Y:Garchomp:Kingambit,10.6,759
2026-06-08,2026-06-08T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,2,4,Basculegion / Charizard-Mega-Y / Garchomp / Whimsicott,Basculegion:Charizard-Mega-Y:Garchomp:Whimsicott,7.5,539
2026-06-08,2026-06-08T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,3,4,Charizard-Mega-Y / Garchomp / Kingambit / Whimsicott,Charizard-Mega-Y:Garchomp:Kingambit:Whimsicott,7.0,506
2026-06-08,2026-06-08T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,4,4,Basculegion / Charizard-Mega-Y / Kingambit / Whimsicott,Basculegion:Charizard-Mega-Y:Kingambit:Whimsicott,6.3,456
2026-06-08,2026-06-08T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,5,4,Basculegion / Garchomp / Kingambit / Whimsicott,Basculegion:Garchomp:Kingambit:Whimsicott,6.0,429
2026-06-09,2026-06-09T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,1,2,Charizard-Mega-Y / Garchomp,Charizard-Mega-Y:Garchomp,23.9,1874
2026-06-09,2026-06-09T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,2,2,Basculegion / Kingambit,Basculegion:Kingambit,22.7,1777
2026-06-09,2026-06-09T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,3,2,Garchomp / Kingambit,Garchomp:Kingambit,22.5,1758
2026-06-09,2026-06-09T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,4,2,Basculegion / Garchomp,Basculegion:Garchomp,21.3,1669
2026-06-09,2026-06-09T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,5,2,Basculegion / Charizard-Mega-Y,Basculegion:Charizard-Mega-Y,17.6,1377
2026-06-09,2026-06-09T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,1,3,Basculegion / Charizard-Mega-Y / Garchomp,Basculegion:Charizard-Mega-Y:Garchomp,15.8,1233
2026-06-09,2026-06-09T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,2,3,Basculegion / Garchomp / Kingambit,Basculegion:Garchomp:Kingambit,15.0,1174
2026-06-09,2026-06-09T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,3,3,Charizard-Mega-Y / Garchomp / Kingambit,Charizard-Mega-Y:Garchomp:Kingambit,14.8,1157
2026-06-09,2026-06-09T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,4,3,Basculegion / Charizard-Mega-Y / Kingambit,Basculegion:Charizard-Mega-Y:Kingambit,12.8,1004
2026-06-09,2026-06-09T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,5,3,Charizard-Mega-Y / Garchomp / Whimsicott,Charizard-Mega-Y:Garchomp:Whimsicott,12.1,947
2026-06-09,2026-06-09T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,1,4,Basculegion / Charizard-Mega-Y / Garchomp / Kingambit,Basculegion:Charizard-Mega-Y:Garchomp:Kingambit,11.8,927
2026-06-09,2026-06-09T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,2,4,Basculegion / Charizard-Mega-Y / Garchomp / Whimsicott,Basculegion:Charizard-Mega-Y:Garchomp:Whimsicott,9.6,755
2026-06-09,2026-06-09T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,3,4,Charizard-Mega-Y / Garchomp / Kingambit / Whimsicott,Charizard-Mega-Y:Garchomp:Kingambit:Whimsicott,9.0,702
2026-06-09,2026-06-09T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,4,4,Basculegion / Charizard-Mega-Y / Kingambit / Whimsicott,Basculegion:Charizard-Mega-Y:Kingambit:Whimsicott,8.4,660
2026-06-09,2026-06-09T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,5,4,Basculegion / Garchomp / Kingambit / Whimsicott,Basculegion:Garchomp:Kingambit:Whimsicott,8.0,625
2026-06-10,2026-06-10T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,1,2,Charizard-Mega-Y / Garchomp,Charizard-Mega-Y:Garchomp,23.9,1874
2026-06-10,2026-06-10T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,2,2,Basculegion / Kingambit,Basculegion:Kingambit,22.7,1777
2026-06-10,2026-06-10T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,3,2,Garchomp / Kingambit,Garchomp:Kingambit,22.5,1758
2026-06-10,2026-06-10T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,4,2,Basculegion / Garchomp,Basculegion:Garchomp,21.3,1669
2026-06-10,2026-06-10T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,5,2,Basculegion / Charizard-Mega-Y,Basculegion:Charizard-Mega-Y,17.6,1377
2026-06-10,2026-06-10T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,1,3,Basculegion / Charizard-Mega-Y / Garchomp,Basculegion:Charizard-Mega-Y:Garchomp,15.8,1233
2026-06-10,2026-06-10T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,2,3,Basculegion / Garchomp / Kingambit,Basculegion:Garchomp:Kingambit,15.0,1174
2026-06-10,2026-06-10T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,3,3,Charizard-Mega-Y / Garchomp / Kingambit,Charizard-Mega-Y:Garchomp:Kingambit,14.8,1157
2026-06-10,2026-06-10T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,4,3,Basculegion / Charizard-Mega-Y / Kingambit,Basculegion:Charizard-Mega-Y:Kingambit,12.8,1004
2026-06-10,2026-06-10T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,5,3,Charizard-Mega-Y / Garchomp / Whimsicott,Charizard-Mega-Y:Garchomp:Whimsicott,12.1,947
2026-06-10,2026-06-10T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,1,4,Basculegion / Charizard-Mega-Y / Garchomp / Kingambit,Basculegion:Charizard-Mega-Y:Garchomp:Kingambit,11.8,927
2026-06-10,2026-06-10T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,2,4,Basculegion / Charizard-Mega-Y / Garchomp / Whimsicott,Basculegion:Charizard-Mega-Y:Garchomp:Whimsicott,9.6,755
2026-06-10,2026-06-10T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,3,4,Charizard-Mega-Y / Garchomp / Kingambit / Whimsicott,Charizard-Mega-Y:Garchomp:Kingambit:Whimsicott,9.0,702
2026-06-10,2026-06-10T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,4,4,Basculegion / Charizard-Mega-Y / Kingambit / Whimsicott,Basculegion:Charizard-Mega-Y:Kingambit:Whimsicott,8.4,660
2026-06-10,2026-06-10T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,5,4,Basculegion / Garchomp / Kingambit / Whimsicott,Basculegion:Garchomp:Kingambit:Whimsicott,8.0,625
2026-06-11,2026-06-11T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,1,2,Charizard-Mega-Y / Garchomp,Charizard-Mega-Y:Garchomp,23.9,1874
2026-06-11,2026-06-11T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,2,2,Basculegion / Kingambit,Basculegion:Kingambit,22.7,1777
2026-06-11,2026-06-11T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,3,2,Garchomp / Kingambit,Garchomp:Kingambit,22.5,1758
2026-06-11,2026-06-11T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,4,2,Basculegion / Garchomp,Basculegion:Garchomp,21.3,1669
2026-06-11,2026-06-11T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,5,2,Basculegion / Charizard-Mega-Y,Basculegion:Charizard-Mega-Y,17.6,1377
2026-06-11,2026-06-11T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,1,3,Basculegion / Charizard-Mega-Y / Garchomp,Basculegion:Charizard-Mega-Y:Garchomp,15.8,1233
2026-06-11,2026-06-11T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,2,3,Basculegion / Garchomp / Kingambit,Basculegion:Garchomp:Kingambit,15.0,1174
2026-06-11,2026-06-11T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,3,3,Charizard-Mega-Y / Garchomp / Kingambit,Charizard-Mega-Y:Garchomp:Kingambit,14.8,1157
2026-06-11,2026-06-11T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,4,3,Basculegion / Charizard-Mega-Y / Kingambit,Basculegion:Charizard-Mega-Y:Kingambit,12.8,1004
2026-06-11,2026-06-11T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,5,3,Charizard-Mega-Y / Garchomp / Whimsicott,Charizard-Mega-Y:Garchomp:Whimsicott,12.1,947
2026-06-11,2026-06-11T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,1,4,Basculegion / Charizard-Mega-Y / Garchomp / Kingambit,Basculegion:Charizard-Mega-Y:Garchomp:Kingambit,11.8,927
2026-06-11,2026-06-11T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,2,4,Basculegion / Charizard-Mega-Y / Garchomp / Whimsicott,Basculegion:Charizard-Mega-Y:Garchomp:Whimsicott,9.6,755
2026-06-11,2026-06-11T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,3,4,Charizard-Mega-Y / Garchomp / Kingambit / Whimsicott,Charizard-Mega-Y:Garchomp:Kingambit:Whimsicott,9.0,702
2026-06-11,2026-06-11T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,4,4,Basculegion / Charizard-Mega-Y / Kingambit / Whimsicott,Basculegion:Charizard-Mega-Y:Kingambit:Whimsicott,8.4,660
2026-06-11,2026-06-11T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,5,4,Basculegion / Garchomp / Kingambit / Whimsicott,Basculegion:Garchomp:Kingambit:Whimsicott,8.0,625
2026-06-12,2026-06-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,1,2,Charizard-Mega-Y / Garchomp,Charizard-Mega-Y:Garchomp,23.9,1874
2026-06-12,2026-06-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,2,2,Basculegion / Kingambit,Basculegion:Kingambit,22.7,1777
2026-06-12,2026-06-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,3,2,Garchomp / Kingambit,Garchomp:Kingambit,22.5,1758
2026-06-12,2026-06-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,4,2,Basculegion / Garchomp,Basculegion:Garchomp,21.3,1669
2026-06-12,2026-06-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,5,2,Basculegion / Charizard-Mega-Y,Basculegion:Charizard-Mega-Y,17.6,1377
2026-06-12,2026-06-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,1,3,Basculegion / Charizard-Mega-Y / Garchomp,Basculegion:Charizard-Mega-Y:Garchomp,15.8,1233
2026-06-12,2026-06-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,2,3,Basculegion / Garchomp / Kingambit,Basculegion:Garchomp:Kingambit,15.0,1174
2026-06-12,2026-06-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,3,3,Charizard-Mega-Y / Garchomp / Kingambit,Charizard-Mega-Y:Garchomp:Kingambit,14.8,1157
2026-06-12,2026-06-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,4,3,Basculegion / Charizard-Mega-Y / Kingambit,Basculegion:Charizard-Mega-Y:Kingambit,12.8,1004
2026-06-12,2026-06-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,5,3,Charizard-Mega-Y / Garchomp / Whimsicott,Charizard-Mega-Y:Garchomp:Whimsicott,12.1,947
2026-06-12,2026-06-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,1,4,Basculegion / Charizard-Mega-Y / Garchomp / Kingambit,Basculegion:Charizard-Mega-Y:Garchomp:Kingambit,11.8,927
2026-06-12,2026-06-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,2,4,Basculegion / Charizard-Mega-Y / Garchomp / Whimsicott,Basculegion:Charizard-Mega-Y:Garchomp:Whimsicott,9.6,755
2026-06-12,2026-06-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,3,4,Charizard-Mega-Y / Garchomp / Kingambit / Whimsicott,Charizard-Mega-Y:Garchomp:Kingambit:Whimsicott,9.0,702
2026-06-12,2026-06-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,4,4,Basculegion / Charizard-Mega-Y / Kingambit / Whimsicott,Basculegion:Charizard-Mega-Y:Kingambit:Whimsicott,8.4,660
2026-06-12,2026-06-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,5,4,Basculegion / Garchomp / Kingambit / Whimsicott,Basculegion:Garchomp:Kingambit:Whimsicott,8.0,625
2026-06-13,2026-06-13T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,1,2,Charizard-Mega-Y / Garchomp,Charizard-Mega-Y:Garchomp,23.9,1874
2026-06-13,2026-06-13T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,2,2,Basculegion / Kingambit,Basculegion:Kingambit,22.7,1777
2026-06-13,2026-06-13T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,3,2,Garchomp / Kingambit,Garchomp:Kingambit,22.5,1758
2026-06-13,2026-06-13T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,4,2,Basculegion / Garchomp,Basculegion:Garchomp,21.3,1669
2026-06-13,2026-06-13T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,5,2,Basculegion / Charizard-Mega-Y,Basculegion:Charizard-Mega-Y,17.6,1377
2026-06-13,2026-06-13T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,1,3,Basculegion / Charizard-Mega-Y / Garchomp,Basculegion:Charizard-Mega-Y:Garchomp,15.8,1233
2026-06-13,2026-06-13T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,2,3,Basculegion / Garchomp / Kingambit,Basculegion:Garchomp:Kingambit,15.0,1174
2026-06-13,2026-06-13T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,3,3,Charizard-Mega-Y / Garchomp / Kingambit,Charizard-Mega-Y:Garchomp:Kingambit,14.8,1157
2026-06-13,2026-06-13T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,4,3,Basculegion / Charizard-Mega-Y / Kingambit,Basculegion:Charizard-Mega-Y:Kingambit,12.8,1004
2026-06-13,2026-06-13T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,5,3,Charizard-Mega-Y / Garchomp / Whimsicott,Charizard-Mega-Y:Garchomp:Whimsicott,12.1,947
2026-06-13,2026-06-13T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,1,4,Basculegion / Charizard-Mega-Y / Garchomp / Kingambit,Basculegion:Charizard-Mega-Y:Garchomp:Kingambit,11.8,927
2026-06-13,2026-06-13T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,2,4,Basculegion / Charizard-Mega-Y / Garchomp / Whimsicott,Basculegion:Charizard-Mega-Y:Garchomp:Whimsicott,9.6,755
2026-06-13,2026-06-13T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,3,4,Charizard-Mega-Y / Garchomp / Kingambit / Whimsicott,Charizard-Mega-Y:Garchomp:Kingambit:Whimsicott,9.0,702
2026-06-13,2026-06-13T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,4,4,Basculegion / Charizard-Mega-Y / Kingambit / Whimsicott,Basculegion:Charizard-Mega-Y:Kingambit:Whimsicott,8.4,660
2026-06-13,2026-06-13T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,5,4,Basculegion / Garchomp / Kingambit / Whimsicott,Basculegion:Garchomp:Kingambit:Whimsicott,8.0,625
2026-06-15,2026-06-15T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,1,2,Charizard-Mega-Y / Garchomp,Charizard-Mega-Y:Garchomp,23.9,1874
